,time,name,x,y,speed
2135814,18072,335932,13596.39,13893.5,15.28
2135848,18072,45864,14355.956061200002,13576.2814745,15.28
2135849,18072,460798,14346.8512218,13315.667795200001,15.28
2135852,18072,474573,14385.260563499998,13692.596927200002,15.28
2135856,18072,487672,13206.44,13957.33,15.28
2135860,18072,497819,13206.44,13957.33,15.28
2135861,18072,506816,13187.5982516,13345.6886949,15.28
2135863,18072,516020,12958.5310125,13969.7198637,15.28
2135864,18072,528664,12936.67,13988.92,15.28
2135866,18072,537514,14333.685122100002,13477.637920200003,15.28
2135941,18072,593451,12604.909662799999,12889.131994700001,15.28
2136070,18072,736276,12959.92,13295.69,15.28
2136073,18072,757312,14389.3830998,13801.9173103,15.28
2136109,18073,1026890,13748.4197938,13458.334892500001,15.28
2136113,18073,1033700,12777.620326799999,13536.707832700002,15.28
2136123,18073,1045852,13641.902788799998,12582.6913689,15.28
2136134,18073,106953,13213.4855964,12904.5392898,15.28
2136139,18073,1072188,14000.0699731,13235.6534994,15.28
2136146,18073,1080609,14138.01,12012.14,15.28
2136148,18073,1082668,13396.97,13957.36,15.28
2136152,18073,1085033,13341.4008025,12802.7632734,15.28
2136167,18073,1108604,13732.07,13501.16,15.28
2136168,18073,1110350,14294.9020903,13977.287742700002,15.28
2136178,18073,1122454,14389.6224355,13012.5789204,15.28
2136180,18073,1123999,13225.536296799999,13284.476048100001,15.28
2136222,18073,1166384,14080.5406456,13886.569774000001,15.28
2136268,18073,1230248,12931.1015463,13971.3823419,15.28
2136273,18073,1234431,13369.616212100002,12780.6178578,15.28
